organization_id,# of adoptable pets,age,Latitude,Longitude,name_y,url_y
NC691,1,Baby,35.260020000000004,-80.804151,Greater Charlotte SPCA,https://www.petfinder.com/member/us/nc/charlotte/greater-charlotte-spca-nc691/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC716,2,Adult,35.797692,-78.625265,"Love Mutts Rescue, Inc.",https://www.petfinder.com/member/us/nc/raleigh/love-mutts-rescue-inc-nc716/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC757,1,Senior,35.720227,-81.21466,Hartman's Haven,https://www.petfinder.com/member/us/nc/conover/hartmans-haven-nc757/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC831,2,Adult,36.232354,-80.30391,ST Furever Freedom Animal Rescue,https://www.petfinder.com/member/us/nc/rural-hall/st-furever-freedom-animal-rescue-nc831/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC864,2,Baby,36.034561,-78.86891999999999,Hope Animal Rescue,https://www.petfinder.com/member/us/nc/durham/hope-animal-rescue-nc864/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC945,3,Baby,36.293352,-76.98612,Adoptable Companion Animals of NC,https://www.petfinder.com/member/us/nc/ahoskie/adoptable-companion-animals-of-nc-nc945/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC948,1,Baby,34.929433,-80.73061,South Charlotte Dog Rescue,https://www.petfinder.com/member/us/nc/waxhaw/south-charlotte-dog-rescue-nc948/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC963,6,Baby,36.209976,-79.88920999999999,The Haley Graves Foundation,https://www.petfinder.com/member/us/nc/summerfield/the-haley-graves-foundation-nc963/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NC996,1,Baby,35.571827,-80.89228,Piedmont Animal Rescue,https://www.petfinder.com/member/us/nc/mooresville/piedmont-animal-rescue-nc996/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
ND01,2,Adult,48.336898,-101.451285,Souris Valley Animal Shelter,https://www.petfinder.com/member/us/nd/minot/souris-valley-animal-shelter-nd01/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
ND07,1,Baby,46.900348,-96.80015999999999,Homeward Animal Shelter,https://www.petfinder.com/member/us/nd/fargo/homeward-animal-shelter-nd07/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
ND16,1,Adult,46.860864,-96.81602,4 Luv Of Dog Rescue,https://www.petfinder.com/member/us/nd/fargo/4-luv-of-dog-rescue-nd16/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
ND37,2,Adult,47.938897999999995,-97.08400999999999,Journey Home Animal Rescue,https://www.petfinder.com/member/us/nd/grand-forks/journey-home-animal-rescue-nd37/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE05,2,Adult,41.151899,-96.04484000000001,Town and Country Humane Society,https://www.petfinder.com/member/us/ne/papillion/town-and-country-humane-society-ne05/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE111,3,Adult,40.589299,-98.38131,Start Over Rover Inc.,https://www.petfinder.com/member/us/ne/hastings/start-over-rover-inc-ne111/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE152,18,Baby,41.240035999999996,-96.18016999999999,NALA - Nebraska's Animal Loving Advocates ,https://www.petfinder.com/member/us/ne/omaha/nala-nebraskas-animal-loving-advocates-ne152/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE160,1,Adult,41.62307,-96.55171999999999,The Working Cat Project,https://www.petfinder.com/member/us/ne/hooper/the-working-cat-project-ne160/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE161,14,Young,40.789051,-96.69589,Capital Humane Society,https://www.petfinder.com/member/us/ne/lincoln/capital-humane-society-ne161/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE59,2,Adult,40.713265,-99.11839,Kearney Area Animal Shelter,https://www.petfinder.com/member/us/ne/kearney/kearney-area-animal-shelter-ne59/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE73,30,Young,41.296748,-96.05181,Nebraska Humane Society,https://www.petfinder.com/member/us/ne/omaha/nebraska-humane-society-ne73/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NE91,2,Adult,42.148163000000004,-96.48276,12 Hills Dog Rescue,https://www.petfinder.com/member/us/ne/walthill/12-hills-dog-rescue-ne91/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM13,18,Adult,35.100796,-106.52067,Albuquerque Animal Welfare - Eastside,https://www.petfinder.com/member/us/nm/albuquerque/albuquerque-animal-welfare-eastside-nm13/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM137,10,Young,35.051247,-106.74258,Albuquerque Animal Welfare - Westside,https://www.petfinder.com/member/us/nm/albuquerque/albuquerque-animal-welfare-westside-nm137/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM149,4,Baby,35.584234,-106.32728,"Desert Paws, Inc. Animal Rescue of New Mexico",https://www.petfinder.com/member/us/nm/pena-blanca/desert-paws-inc-animal-rescue-of-new-mexico-nm149/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM17,1,Senior,35.044339,-106.672872,New Mexico Animal Friends,https://www.petfinder.com/member/us/nm/albuquerque/new-mexico-animal-friends-nm17/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM198,1,Baby,32.300193,-106.76078000000001,Cat's Meow Adoption Center,https://www.petfinder.com/member/us/nm/las-cruces/cats-meow-adoption-center-nm198/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM25,3,Baby,33.350032,-105.66637,Humane Society of Lincoln County,https://www.petfinder.com/member/us/nm/ruidoso/humane-society-of-lincoln-county-nm25/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM30,2,Baby,35.044339,-106.672872,PACA/AAR,https://www.petfinder.com/member/us/nm/albuquerque/paca-aar-nm30/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM31,8,Adult,32.728228,-108.13793100000001,High Desert Humane Society,https://www.petfinder.com/member/us/nm/silver-city/high-desert-humane-society-nm31/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM41,4,Adult,35.615216,-105.95278799999998,Santa Fe Animal Shelter & Humane Society,https://www.petfinder.com/member/us/nm/santa-fe/santa-fe-animal-shelter-and-humane-society-nm41/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM42,9,Young,32.417871000000005,-106.6977,Animal Services Center of the Mesilla Valley,https://www.petfinder.com/member/us/nm/las-cruces/animal-services-center-of-the-mesilla-valley-nm42/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM80,4,Adult,36.414941999999996,-105.5808,Stray Hearts Animal Shelter,https://www.petfinder.com/member/us/nm/taos/stray-hearts-animal-shelter-nm80/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NM84,1,Baby,35.290647,-106.71468999999999,Rio Rancho Animal Resource Center,https://www.petfinder.com/member/us/nm/rio-rancho/rio-rancho-animal-resource-center-nm84/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV145,9,Young,36.231139,-115.28461000000001,Those Left Behind Foundation,https://www.petfinder.com/member/us/nv/las-vegas/those-left-behind-foundation-nv145/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV15,4,Young,36.129519,-115.322782,A Path 4 Paws Dog Rescue,https://www.petfinder.com/member/us/nv/las-vegas/a-path-4-paws-dog-rescue-nv15/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV16,2,Adult,39.546409999999995,-119.79664,SPCA of Northern Nevada,https://www.petfinder.com/member/us/nv/reno/spca-of-northern-nevada-nv16/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV163,12,Adult,36.113059,-115.27343,Animal Network,https://www.petfinder.com/member/us/nv/las-vegas/animal-network-nv163/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV181,2,Baby,36.113059,-115.27343,Doggie Rescue LV/Animal Help Alliance,https://www.petfinder.com/member/us/nv/las-vegas/doggie-rescue-lv-animal-help-alliance-nv181/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV184,2,Young,35.979863,-115.09895,Wagging Tails Rescue,https://www.petfinder.com/member/us/nv/henderson/wagging-tails-rescue-nv184/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV187,2,Adult,36.141119,-115.22493,Hearts Alive Village Las Vegas,https://www.petfinder.com/member/us/nv/las-vegas/hearts-alive-village-las-vegas-nv187/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV209,3,Young,36.257531,-115.22728000000001,Vets for Abandoned Pets,https://www.petfinder.com/member/us/nv/las-vegas/vets-for-abandoned-pets-nv209/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV217,2,Adult,36.218340999999995,-116.00993999999999,"Never Forgotten Animal Society, Inc.",https://www.petfinder.com/member/us/nv/pahrump/never-forgotten-animal-society-inc-nv217/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV218,3,Adult,38.903324,-119.763147,Animal Rescue Relay,https://www.petfinder.com/member/us/nv/gardnerville/animal-rescue-relay-nv218/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV26,12,Young,36.17022,-115.12785,The Animal Foundation,https://www.petfinder.com/member/us/nv/las-vegas/the-animal-foundation-nv26/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV36,19,Adult,39.499862,-119.77497,Nevada Humane Society,https://www.petfinder.com/member/us/nv/reno/nevada-humane-society-nv36/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV39,6,Young,36.084361,-115.2103,Nevada Society for the Prevention of Cruelty to Animals (Nevada SPCA),https://www.petfinder.com/member/us/nv/las-vegas/nevada-society-for-the-prevention-of-cruelty-to-animals-nevada-spca-nv39/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NV59,2,Adult,36.026532,-115.14848,Happy Home Animal Sanctuary,https://www.petfinder.com/member/us/nv/las-vegas/happy-home-animal-sanctuary-nv59/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY08,3,Adult,40.672666,-73.87248000000001,Animal Care Centers of NYC - Brooklyn,https://www.petfinder.com/member/us/ny/brooklyn/animal-care-centers-of-nyc-brooklyn-ny08/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1028,4,Adult,40.796752000000005,-73.68935,Long Road Home,https://www.petfinder.com/member/us/ny/manhasset/long-road-home-ny1028/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1032,1,Baby,42.168508,-78.7297,Empire Animal Rescue Society,https://www.petfinder.com/member/us/ny/salamanca/empire-animal-rescue-society-ny1032/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1044,1,Baby,42.924166,-76.78366,Fetch A Friend Rescue,https://www.petfinder.com/member/us/ny/seneca-falls/fetch-a-friend-rescue-ny1044/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY106,2,Adult,42.121443,-75.93329,Broome County Dog Shelter,https://www.petfinder.com/member/us/ny/binghamton/broome-county-dog-shelter-ny106/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1068,2,Adult,43.326840000000004,-78.83068100000001,Diamonds in the Ruff,https://www.petfinder.com/member/us/ny/lockport/diamonds-in-the-ruff-ny1068/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1095,2,Young,41.449364,-74.43951,Helpers 4 Shelters,https://www.petfinder.com/member/us/ny/middletown/helpers-4-shelters-ny1095/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1140,2,Adult,40.6788,-74.00254,The Sato Project,https://www.petfinder.com/member/us/ny/brooklyn/the-sato-project-ny1140/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1142,1,Young,40.867498,-73.41145999999999,"Golden Paw Society, Inc.",https://www.petfinder.com/member/us/ny/huntington/golden-paw-society-inc-ny1142/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1169,2,Baby,41.256639,-73.54075999999999,Rock n' Rescue,https://www.petfinder.com/member/us/ny/south-salem/rock-n-rescue-ny1169/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY117,4,Adult,42.22948,-73.75846,Animalkind Inc.,https://www.petfinder.com/member/us/ny/hudson/animalkind-inc-ny117/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY12,16,Adult,40.791585999999995,-73.94575,Animal Care Centers of NYC - Manhattan,https://www.petfinder.com/member/us/ny/new-york/animal-care-centers-of-nyc-manhattan-ny12/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1206,2,Adult,43.001907,-78.8631,Buffalo CARES Animal Rescue,https://www.petfinder.com/member/us/ny/tonawanda/buffalo-cares-animal-rescue-ny1206/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY121,6,Adult,41.779540999999995,-73.90155,Dutchess County SPCA,https://www.petfinder.com/member/us/ny/hyde-park/dutchess-county-spca-ny121/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1251,2,Adult,40.673,-73.70345999999999,BARRK Animal Rescue,https://www.petfinder.com/member/us/ny/valley-stream/barrk-animal-rescue-ny1251/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1252,2,Baby,40.583803,-73.95019,AMA Animal Rescue,https://www.petfinder.com/member/us/ny/brooklyn/ama-animal-rescue-ny1252/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1290,1,Baby,40.784874,-73.19924,New Hope Rescue Ranch,https://www.petfinder.com/member/us/ny/central-islip/new-hope-rescue-ranch-ny1290/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1298,3,Adult,41.119008,-73.732996,SNARR Northeast,https://www.petfinder.com/member/us/ny/white-plains/snarr-northeast-ny1298/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1303,3,Baby,41.057089000000005,-73.81658,Paws Crossed Animal Rescue Inc.,https://www.petfinder.com/member/us/ny/elmsford/paws-crossed-animal-rescue-inc-ny1303/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1315,1,Young,40.862565000000004,-73.36221,Ollie's Angels Animal Rescue,https://www.petfinder.com/member/us/ny/greenlawn/ollies-angels-animal-rescue-ny1315/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1334,1,Baby,41.483689,-73.57293,Happy Life Animal Rescue,https://www.petfinder.com/member/us/ny/patterson/happy-life-animal-rescue-ny1334/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1337,1,Young,43.204695,-77.65194,New2U Rescues,https://www.petfinder.com/member/us/ny/rochester/new2u-rescues-ny1337/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1345,9,Adult,43.025217,-78.70394,Magic's Mission Beagle and Hound Rescue,https://www.petfinder.com/member/us/ny/east-amherst/magics-mission-beagle-and-hound-rescue-ny1345/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1358,1,Young,41.120025,-73.77687,Wagging Tails Dog Rescue NY,https://www.petfinder.com/member/us/ny/thornwood/wagging-tails-dog-rescue-ny-ny1358/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1372,2,Young,42.917657,-78.8779,Against All Oddz Animal Alliance,https://www.petfinder.com/member/us/ny/buffalo/against-all-oddz-animal-alliance-ny1372/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1374,4,Adult,40.745340999999996,-73.93907,Korean K9 Rescue,https://www.petfinder.com/member/us/ny/long-island-city/korean-k9-rescue-ny1374/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1375,2,Young,41.59466,-73.89579,Compassionate Animal Rescue of Dutchess County,https://www.petfinder.com/member/us/ny/wappingers-falls/compassionate-animal-rescue-of-dutchess-county-ny1375/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1385,1,Senior,41.300813,-73.8908,Town and  Country K9 ResQ LTD.,https://www.petfinder.com/member/us/ny/cortlandt-manor/town-and-country-k9-resq-ltd-ny1385/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1401,2,Adult,43.244034,-78.2023,MAD Rescue of WNY,https://www.petfinder.com/member/us/ny/albion/mad-rescue-of-wny-ny1401/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1412,3,Baby,40.868643,-73.84735,Forgotten Chances Animal Rescue ,https://www.petfinder.com/member/us/ny/bronx/forgotten-chances-animal-rescue-ny1412/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1419,2,Baby,40.716028,-73.87925,Puppy Kitty NY City,https://www.petfinder.com/member/us/ny/middle-village/puppy-kitty-ny-city-ny1419/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1420,8,Adult,40.720535,-73.84581999999999,AdvoCat Rescue,https://www.petfinder.com/member/us/ny/forest-hills/advocat-rescue-ny1420/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1428,2,Young,42.981745000000004,-74.14256999999999,Dally's Hope 4 Paws Rescue Inc,https://www.petfinder.com/member/us/ny/hagaman/dallys-hope-4-paws-rescue-inc-ny1428/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1433,1,Baby,42.904258,-78.65519,"Nickel City Canine Rescue, Inc.",https://www.petfinder.com/member/us/ny/lancaster/nickel-city-canine-rescue-inc-ny1433/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1439,5,Adult,42.09179,-79.24459,Chautauqua County Humane Society,https://www.petfinder.com/member/us/ny/jamestown/chautauqua-county-humane-society-ny1439/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1463,1,Young,40.726302000000004,-73.94559,Hearts & Bones Rescue - NY,https://www.petfinder.com/member/us/ny/brooklyn/hearts-and-bones-rescue-ny-ny1463/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1474,2,Senior,40.596959000000005,-73.81978000000001,Zion's Mission Animal Rescue Inc.,https://www.petfinder.com/member/us/ny/far-rockaway/zions-mission-animal-rescue-inc-ny1474/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1488,3,Young,40.629448,-74.16239,"For Blake's Sake Rescue, Inc.",https://www.petfinder.com/member/us/ny/staten-island/for-blakes-sake-rescue-inc-ny1488/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY1506,4,Young,40.720665999999994,-74.00525999999999,Best Friends Animal Society - East Coast Lifesaving Program,https://www.petfinder.com/member/us/ny/new-york/best-friends-animal-society-east-coast-lifesaving-program-ny1506/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY187,1,Young,40.972667,-73.71885999999999,Pet Rescue,https://www.petfinder.com/member/us/ny/harrison/pet-rescue-ny187/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY21,3,Baby,41.374734000000004,-74.66315,Humane Society of Port Jervis/Deerpark Inc.,https://www.petfinder.com/member/us/ny/port-jervis/humane-society-of-port-jervis-deerpark-inc-ny21/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY211,3,Adult,41.932315,-74.02259000000001,Ulster County SPCA,https://www.petfinder.com/member/us/ny/kingston/ulster-county-spca-ny211/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY237,5,Adult,42.304177,-75.39563000000001,Delaware Valley Humane Society,https://www.petfinder.com/member/us/ny/sidney/delaware-valley-humane-society-ny237/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY275,1,Adult,40.6851,-73.41317,Town of Babylon Animal Shelter,https://www.petfinder.com/member/us/ny/amityville/town-of-babylon-animal-shelter-ny275/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY282,1,Young,41.300813,-73.8908,SPCA of Westchester,https://www.petfinder.com/member/us/ny/cortlandt-manor/spca-of-westchester-ny282/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY318,15,Young,42.836858,-78.75556999999999,Erie County SPCA,https://www.petfinder.com/member/us/ny/west-seneca/erie-county-spca-ny318/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY341,3,Adult,42.880107,-78.8699,City of Buffalo Animal Shelter,https://www.petfinder.com/member/us/ny/buffalo/city-of-buffalo-animal-shelter-ny341/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY372,3,Adult,42.129274,-76.84496999999999,Chemung County Humane Society and SPCA,https://www.petfinder.com/member/us/ny/elmira/chemung-county-humane-society-and-spca-ny372/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY465,20,Baby,42.734051,-78.8413,The Ten Lives Club,https://www.petfinder.com/member/us/ny/hamburg/the-ten-lives-club-ny465/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY479,4,Baby,40.746179999999995,-73.97759,Bideawee,https://www.petfinder.com/member/us/ny/new-york/bideawee-ny479/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY48,5,Adult,40.875896999999995,-72.52063000000001,Southampton Animal Shelter Foundation,https://www.petfinder.com/member/us/ny/hampton-bays/southampton-animal-shelter-foundation-ny48/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY514,8,Young,40.833246,-73.69309,North Shore Animal League America,https://www.petfinder.com/member/us/ny/port-washington/north-shore-animal-league-america-ny514/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY527,1,Adult,40.815215,-73.50057,Town of Oyster Bay Animal Shelter,https://www.petfinder.com/member/us/ny/syosset/town-of-oyster-bay-animal-shelter-ny527/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY549,4,Adult,42.968057,-78.80046999999999,Pets Alive WNY,https://www.petfinder.com/member/us/ny/buffalo/pets-alive-wny-ny549/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
NY55,1,Adult,40.995384,-72.18564,Animal Rescue Fund of the Hamptons Inc.,https://www.petfinder.com/member/us/ny/east-hampton/animal-rescue-fund-of-the-hamptons-inc-ny55/?referrer_id=de035937-41db-4fe7-86a3-be6f4bbbb4e2
